0,514,743,738,743,738,770,514,770,南宁建筑设计公司,name
1,504,887,817,887,817,914,504,914,河南省信阳市锦业路82号,location
2,514,1060,713,1060,713,1086,514,1086,2019年7月31日， 2024年12月26日,start_date
3,514,1131,981,1131,981,1157,514,1157,2019年7月31日至 2024年12月26日,operation_date
4,514,809,654,809,654,836,514,836,个体工商户,type
5,509,948,593,948,593,977,509,977,姚宗良,legal_person
6,510,1221,1210,1221,1210,1249,510,1249,仪器仪表、金属材料、钢材、建筑装饰材料、水泥制品的,business_scopes
7,510,1251,1210,1251,1210,1280,510,1280,销售，公路建设工程施工，企业管理服务，装潢材料销售,business_scopes
8,510,1281,1210,1281,1210,1309,510,1309,，建筑工程项目管，花卉苗木种植、销售，工程管理服务,business_scopes
9,510,1311,846,1311,846,1340,510,1340,，钢结构建设工程专业施工,business_scopes
10,963,610,1226,610,1226,628,963,628,44564940515646236M,social_credit_code
11,515,997,655,997,655,1024,515,1024,陆佰壹拾万,registration_capital
12,710,611,962,611,962,650,710,650,统一社会信用代码,social_credit_code_key
13,259,739,502,739,502,798,259,798,名称,name_key
14,256,803,514,803,514,860,256,860,类型,type_key
15,257,864,501,864,501,924,257,924,住所,location_key
16,256,930,518,930,518,985,256,985,法定代表人,legal_person_key
17,260,993,507,993,507,1049,260,1049,注册资本,registration_capital_key
18,255,1060,508,1060,508,1118,255,1118,成立日期,start_date_key
19,261,1130,506,1130,506,1187,261,1187,营业期限,operation_date_key
20,256,1207,510,1207,510,1267,256,1267,经营范围,business_scopes_key
