0,2041,1488,2655,1488,2655,1581,2041,1581,914101045664620871,social_credit_code
1,972,1672,1844,1672,1844,1778,972,1778,郑州九博机械设备有限公司,name
2,983,1777,2041,1777,2041,1894,983,1894,有限责任公司（自然人投资或控股）,type
3,972,1903,2431,1903,2431,2030,972,2030,郑州市管城区东大街59号1号楼2单元25层318号,location
4,974,2021,1204,2021,1204,2118,974,2118,黄川博,legal_person
5,974,2143,1346,2143,1346,2247,974,2247,伍拾万圆整,registration_capital
6,963,2261,1468,2261,1468,2371,963,2371,2010年11月30日,start_date
7,956,2383,2019,2383,2019,2504,956,2504,2010年11月30日至2020年11月25日,operation_date
8,958,2519,2606,2578,2602,2671,954,2612,一般经营项目：普通机械设备、塑料制品、五金电,business_scopes
9,953,2613,1813,2631,1811,2722,951,2704,料、金属材料批发兼零售。,business_scopes
10,989,2690,2604,2746,2601,2845,986,2789,（依法须经批准项目，经相关部门批准后方可开  ,business_scopes
11,958,2774,1373,2786,1370,2875,955,2862,展经营活动）,business_scopes
12,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
13,489,1642,932,1642,932,1754,489,1754,名称,name_key
14,482,1758,932,1758,932,1881,482,1881,类型,type_key
15,477,1882,942,1882,942,1997,477,1997,住所 ,location_key
16,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
17,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
18,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
19,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
20,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
