0,284,831,592,831,592,853,284,853,浙江欧美财富建设管理有限公司,name
1,294,924,553,924,553,946,294,946,贵州省遵义市人民路859号,location
2,308,1060,477,1060,477,1081,308,1081,2015年10月15日， 2021年7月5日,start_date
3,308,1111,662,1111,662,1132,308,1132,2015年10月15日至 2021年7月5日,operation_date
4,288,868,420,868,420,890,288,890,有限责任公司,type
5,297,961,693,961,693,985,297,985,张军力，林鑫海，喻文斌，苟兵，雷金秀,legal_person
6,310,1149,904,1149,904,1173,310,1173,土石方建设工程专业施工，花卉苗木种植、销售，防水材料、,business_scopes
7,310,1173,904,1173,904,1195,310,1195,建筑排水材料、机电设备的销售、安装，钢结构建设工程专业,business_scopes
8,310,1197,662,1197,662,1219,310,1219,施工，装潢材料销售，工程技术咨询,business_scopes
9,441,778,634,778,634,792,441,792,43784300121529644A,social_credit_code
10,298,1009,364,1009,364,1030,298,1030,壹拾万,registration_capital
11,445,746,645,746,645,778,445,778,统一社会信用代码,social_credit_code_key
12,128,826,292,826,292,860,128,860,名称,name_key
13,128,872,292,872,292,906,128,906,类型,type_key
14,129,914,290,914,290,953,129,953,住所,location_key
15,131,960,291,960,291,999,131,999,法定代表人,legal_person_key
16,129,1005,289,1005,289,1044,129,1044,注册资本,registration_capital_key
17,126,1049,290,1049,290,1085,126,1085,成立日期,start_date_key
18,125,1093,290,1093,290,1133,125,1133,营业期限,operation_date_key
19,124,1140,288,1140,288,1176,124,1176,经营范围,business_scopes_key
