0,501,746,809,746,809,774,501,774,绍兴还彩纺织品有限公司,name
1,515,880,844,880,844,909,515,909,云南省曲靖市西门路860号,location
2,496,1069,695,1069,695,1095,496,1095,2019年9月29日， 2029年1月8日,start_date
3,510,1136,944,1136,944,1162,510,1162,2019年9月29日至 2029年1月8日,operation_date
4,501,800,557,800,557,826,501,826,其他,type
5,509,946,593,946,593,973,509,973,汪家珍,legal_person
6,498,1219,1198,1219,1198,1248,498,1248,床上用品、针纺织品、服装（生产、加工、销售），从事,business_scopes
7,498,1249,1198,1249,1198,1278,498,1278,高档织物面料的后整理加工及家用纺织品的生产，销售自,business_scopes
8,498,1279,1198,1279,1198,1308,498,1308,产产品，经营本企业自产产品及技术的出口业务和本企业,business_scopes
9,498,1309,1198,1309,1198,1336,498,1336,所需的机械设备、零配件、原辅材料及技术的进出口业务,business_scopes
10,498,1339,1198,1339,1198,1367,498,1367,，但国家限定公司经营或禁止进出口的商品及技术除外，,business_scopes
11,498,1369,1198,1369,1198,1398,498,1398,纺织原料、化学助剂（不含危险品）、口罩、防护服的批,business_scopes
12,498,1399,1142,1399,1142,1428,498,1428,发、零售，生产室内装饰用品及服装、销售自产产品,business_scopes
13,978,615,1230,615,1230,633,978,633,88978451951996910F,social_credit_code
14,510,991,650,991,650,1019,510,1019,柒仟伍佰万,registration_capital
15,710,611,962,611,962,650,710,650,统一社会信用代码,social_credit_code_key
16,259,739,502,739,502,798,259,798,名称,name_key
17,256,803,514,803,514,860,256,860,类型,type_key
18,257,864,501,864,501,924,257,924,住所,location_key
19,256,930,518,930,518,985,256,985,法定代表人,legal_person_key
20,260,993,507,993,507,1049,260,1049,注册资本,registration_capital_key
21,255,1060,508,1060,508,1118,255,1118,成立日期,start_date_key
22,261,1130,506,1130,506,1187,261,1187,营业期限,operation_date_key
23,256,1207,510,1207,510,1267,256,1267,经营范围,business_scopes_key
