0,1216,935,1620,935,1620,1004,1216,1004,统一社会信用代码,social_credit_code_key
1,1644,940,2010,940,2010,1002,1644,1002,91440101MA59G60Q0U,social_credit_code
2,478,1068,888,1068,888,1166,478,1166,名称,name_key
3,929,1081,1574,1081,1574,1161,929,1161,广州汇万装饰工程有限公司,name
4,465,1166,888,1166,888,1261,465,1261,类型,type_key
5,936,1177,1564,1177,1564,1261,936,1261,有限责任公司(自然人投资或控股),type
6,462,1268,880,1268,880,1366,462,1366,住所,location_key
7,923,1286,1920,1286,1920,1368,923,1368,广州高新技术产业开发区科丰路83号304房,location
8,454,1371,890,1371,890,1463,454,1463,法定代表人,legal_person_key
9,919,1379,1106,1379,1106,1448,919,1448,伍小花,legal_person
10,460,1481,887,1481,887,1576,460,1576,注册资本,registration_capital_key
11,926,1484,1318,1484,1318,1564,926,1564,壹佰伍拾万元整,registration_capital
12,462,1594,881,1594,881,1692,462,1692,成立日期,start_date_key
13,922,1594,1311,1594,1311,1669,922,1669,2016年11月22日,start_date
14,456,1706,875,1706,875,1807,456,1807,营业期限,operation_date_key
15,915,1718,1530,1718,1530,1795,915,1795,2016年11月22日至长期,operation_date
16,456,1839,877,1839,877,1939,456,1939,经营范围,business_scopes_key
17,918,1847,2041,1847,2041,1911,918,1911,建筑装饰和装修其他建筑业（具体经营项目请登录广州市,business_scopes
18,924,1903,2010,1903,2010,1963,924,1963,商事主体信息公示平台查询。依法须经批准的项目，,business_scopes
19,920,1956,1777,1956,1777,2016,920,2016,经相关部门批准后方可开展经营活动）,business_scopes
