0,931,1667,1651,1667,1651,1727,931,1727,昆明茂祺餐饮管理有限公司,name
1,938,1919,1764,1919,1764,1978,938,1978,江苏省连云港市马鞍北路647号,location
2,936,2272,1362,2272,1362,2330,936,2330,2013年3月18日， 2024年6月19日,start_date
3,934,2400,1900,2400,1900,2458,934,2458,2013年3月18日至 2024年6月19日,operation_date
4,923,1793,1283,1793,1283,1853,923,1853,国有独资公司,type
5,920,2044,1700,2044,1700,2103,920,2103,赵淑清，孙维维，惠洋，兴锐,legal_person
6,927,2515,2427,2515,2427,2577,927,2577,其他未列明批发业（不含需经许可审批的经营项目及外商,business_scopes
7,927,2577,2427,2577,2427,2638,927,2638,投资产业指导目录的限制类、禁止类项目），销售五金交,business_scopes
8,927,2639,2427,2639,2427,2701,927,2701,电（不从事实体店铺经营、不含电动自行车）、珠宝首饰,business_scopes
9,927,2701,2427,2701,2427,2763,927,2763,、家具（不从事实体店铺经营）、工艺品、服装、鞋帽、,business_scopes
10,927,2763,2427,2763,2427,2822,927,2822,电子产品、机械设备、通讯设备、照相器材、化妆品、日,business_scopes
11,927,2825,2427,2825,2427,2885,927,2885,用品、文具用品、计算机、软件及辅助设备，其他农牧产,business_scopes
12,927,2887,1587,2887,1587,2947,927,2947,品批发，食品添加剂批发,business_scopes
13,2074,1511,2623,1511,2623,1552,2074,1552,035708893969827209,social_credit_code
14,929,2146,1229,2146,1229,2204,929,2204,壹仟陆佰万,registration_capital
15,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
16,489,1642,932,1642,932,1754,489,1754,名称,name_key
17,482,1758,932,1758,932,1881,482,1881,类型,type_key
18,477,1882,942,1882,942,1997,477,1997,住所,location_key
19,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
20,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
21,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
22,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
23,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
