0,300,534,660,534,660,558,300,558,新疆春秋之旅国际旅行社有限公司,name
1,995,692,1263,692,1263,716,995,716,河北省承德市建设路87号,location
2,1004,584,1175,584,1175,606,1004,606,2014年9月16日， 2026年6月21日,start_date
3,1009,631,1395,631,1395,653,1009,653,2014年9月16日至 2026年6月21日,operation_date
4,298,578,442,578,442,601,298,601,有限责任公司,type
5,290,648,554,648,554,672,290,672,黄琼玉，崔馨月，郭纯子,legal_person
6,295,695,847,695,847,720,295,720,提供企业营销策划服务，珠宝首饰批发，其他文教办,business_scopes
7,295,721,799,721,799,746,295,746,公用品制造，商业特许经营，其他文化用品批发,business_scopes
8,229,384,441,384,441,399,229,399,95723428332694383P,social_credit_code
9,998,537,1070,537,1070,560,998,560,伍拾万,registration_capital
10,142,350,356,350,356,378,142,378,统一社会信用代码,social_credit_code_key
11,142,533,288,533,288,565,142,565,名称,name_key
12,143,584,287,584,287,618,143,618,类型,type_key
13,850,691,1002,691,1002,723,850,723,住所,location_key
14,143,639,289,639,289,671,143,671,法定代表人,legal_person_key
15,845,531,1002,531,1002,564,845,564,注册资本,registration_capital_key
16,849,583,1001,583,1001,617,849,617,成立日期,start_date_key
17,849,636,1001,636,1001,671,849,671,营业期限,operation_date_key
18,144,690,291,690,291,722,144,722,经营范围,business_scopes_key
