0,297,525,633,525,633,548,297,548,北京华夏迅联信息技术有限公司,name
1,998,691,1328,691,1328,715,998,715,黑龙江省黑河市苏仙北路195号,location
2,998,579,1169,579,1169,601,998,601,2016年3月12日， 2021年5月24日,start_date
3,1006,639,1392,639,1392,661,1006,661,2016年3月12日至 2021年5月24日,operation_date
4,302,581,446,581,446,604,302,604,国有独资公司,type
5,293,644,461,644,461,668,293,668,肖慧强，李伟鑫,legal_person
6,292,704,844,704,844,729,292,729,仪器仪表销售，数据处理和存储服务，广告设计，计,business_scopes
7,292,730,844,730,844,754,292,754,算机技术开发、技术服务，货物进出口（专营专控商,business_scopes
8,292,756,844,756,844,780,292,780,品除外），工程和技术研究与试验发展，物联网技术,business_scopes
9,292,782,508,782,508,806,292,806,服务，集成电路设计,business_scopes
10,136,372,352,372,352,389,136,389,04163202412555533Q,social_credit_code
11,1006,528,1078,528,1078,550,1006,550,陆佰万,registration_capital
12,142,350,356,350,356,378,142,378,统一社会信用代码,social_credit_code_key
13,142,533,288,533,288,565,142,565,名称,name_key
14,143,584,287,584,287,618,143,618,类型,type_key
15,850,691,1002,691,1002,723,850,723,住所,location_key
16,143,639,289,639,289,671,143,671,法定代表人,legal_person_key
17,845,531,1002,531,1002,564,845,564,注册资本,registration_capital_key
18,849,583,1001,583,1001,617,849,617,成立日期,start_date_key
19,849,636,1001,636,1001,671,849,671,营业期限,operation_date_key
20,144,690,291,690,291,722,144,722,经营范围,business_scopes_key
