0,498,758,918,758,918,787,498,787,郑州市四方建筑安装工程有限公司,name
1,505,882,834,882,834,910,505,910,安徽省宿州市芳菲路761号,location
2,498,1071,697,1071,697,1097,498,1097,2016年5月23日， 2024年8月25日,start_date
3,513,1143,964,1143,964,1169,513,1169,2016年5月23日至 2024年8月25日,operation_date
4,513,809,681,809,681,837,513,837,外商独资公司,type
5,499,948,779,948,779,977,499,977,戚本超，梅坪，毛三平,legal_person
6,503,1216,1203,1216,1203,1245,503,1245,钢结构建设工程专业施工，建材、电气设备、暖通设备、,business_scopes
7,503,1246,1203,1246,1203,1276,503,1276,机电设备的销售，防腐保温建设工程专业施工，建筑给排,business_scopes
8,503,1276,1203,1276,1203,1305,503,1305,水建设工程专业施工，建筑工程项目管，市政公用建设工,business_scopes
9,503,1306,587,1306,587,1333,503,1333,程施工,business_scopes
10,966,600,1222,600,1222,618,966,618,74904053840098970A,social_credit_code
11,503,997,587,997,587,1024,503,1024,伍佰万,registration_capital
12,710,611,962,611,962,650,710,650,统一社会信用代码,social_credit_code_key
13,259,739,502,739,502,798,259,798,名称,name_key
14,256,803,514,803,514,860,256,860,类型,type_key
15,257,864,501,864,501,924,257,924,住所,location_key
16,256,930,518,930,518,985,256,985,法定代表人,legal_person_key
17,260,993,507,993,507,1049,260,1049,注册资本,registration_capital_key
18,255,1060,508,1060,508,1118,255,1118,成立日期,start_date_key
19,261,1130,506,1130,506,1187,261,1187,营业期限,operation_date_key
20,256,1207,510,1207,510,1267,256,1267,经营范围,business_scopes_key
