0,951,1137,1327,1137,1327,1176,951,1176,91110108590676050Q,social_credit_code
1,956,1059,1385,1059,1385,1106,956,1106,统一社会信用代码 	,social_credit_code_key
2,922,1376,1169,1376,1169,1428,922,1428,名称,name_key
3,1183,1386,1735,1386,1735,1434,1183,1434,大华会计师事务所（特殊普通合伙）,name
4,917,1452,1168,1452,1168,1507,917,1507,类型,type_key
5,1181,1458,1474,1458,1474,1508,1181,1508,特殊普通合伙企业,type
6,911,1525,1162,1525,1162,1578,911,1578,执行事务合伙人,legal_person_key
7,1179,1538,1347,1538,1347,1579,1179,1579,梁春，杨雄,legal_person
8,912,1598,1166,1598,1166,1655,912,1655,经营范围,business_scopes_key
9,1176,1846,1774,1854,1773,1894,1176,1886,业政策禁止和限制类项目的经营活动。）,business_scopes
10,1175,1810,2020,1824,2020,1863,1175,1849,准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产,business_scopes
11,1179,1777,2029,1793,2028,1831,1178,1815,目，开展经营活动；依法须经批准的项目，经相关部门批,business_scopes
12,1178,1747,2026,1754,2026,1792,1178,1786,法规规定的其他业务；无（市场主体依法自主选择经营项,business_scopes
13,1177,1712,2004,1725,2003,1761,1177,1749,帐；会计咨询、税务咨询、管理咨询、会计培训；法律、,business_scopes
14,1183,1677,2028,1691,2028,1730,1182,1717,务，出具有关报告，#本建设年度财务决算审计；代理记,business_scopes
15,1177,1646,1997,1659,1997,1696,1176,1683,验资报告；办理企业合并、#立、清算事宜中的审计业,business_scopes
16,1182,1609,2025,1622,2025,1664,1181,1651,审查企业会计报表，出具审计#告；验证企业资本，出具,business_scopes
17,2383,1470,2648,1470,2648,1516,2383,1516,2012年02月09日,start_date
18,2101,1461,2362,1461,2362,1516,2101,1516,成立日期,start_date_key
19,2381,1551,2786,1551,2786,1599,2381,1599,2012年02月09日至长期,operation_date
20,2108,1540,2366,1540,2366,1594,2108,1594,合伙期限,operation_date_key
21,2102,1612,2365,1612,2365,1675,2102,1675,主要经营场所 ,location_key
22,2381,1621,3095,1641,3093,1692,2380,1672,北京市海淀区西四环中路16号院7号楼1101 ,location
