0,936,1674,1416,1674,1416,1733,936,1733,迈强机械有限公司,name
1,925,1924,1631,1924,1631,1983,925,1983,山东省聊城市明珠路929号,location
2,935,2286,1361,2286,1361,2344,935,2344,2014年9月23日， 2030年5月10日,start_date
3,938,2401,1904,2401,1904,2459,938,2459,2014年9月23日至 2030年5月10日,operation_date
4,938,1795,1298,1795,1298,1854,938,1854,有限合伙企业,type
5,938,2029,1298,2029,1298,2089,938,2089,马禹，刘永梅,legal_person
6,927,2514,2427,2514,2427,2576,927,2576,建筑工程机械、设备租赁服务，喷砂机械（喷砂房）、环,business_scopes
7,927,2576,2427,2576,2427,2638,927,2638,保设备（除尘器）、抛丸设备、涂装设备设计、制造及安,business_scopes
8,927,2638,2427,2638,2427,2698,927,2698,装，物料搬运装备制造，依法需要许可经营的，凭相关许,business_scopes
9,927,2700,2427,2700,2427,2762,927,2762,可经营），制造、销售：铸造设备及配件、环保设备、清,business_scopes
10,927,2762,1947,2762,1947,2821,927,2821,理机械、混砂机、造型机、砂处理机械,business_scopes
11,2081,1508,2644,1508,2644,1553,2081,1553,22185364090152812Q,social_credit_code
12,940,2159,1120,2159,1120,2217,940,2217,陆拾万,registration_capital
13,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
14,489,1642,932,1642,932,1754,489,1754,名称,name_key
15,482,1758,932,1758,932,1881,482,1881,类型,type_key
16,477,1882,942,1882,942,1997,477,1997,住所,location_key
17,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
18,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
19,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
20,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
21,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
