0,938,1669,1478,1669,1478,1728,938,1728,茂石化铁运运输公司,name
1,936,1915,1642,1915,1642,1973,936,1973,山西省大同市胜利路739号,location
2,932,2266,1323,2266,1323,2324,932,2324,2016年2月4日， 2022年5月30日,start_date
3,939,2408,1870,2408,1870,2466,939,2466,2016年2月4日至 2022年5月30日,operation_date
4,935,1810,1295,1810,1295,1869,935,1869,个人独资企业,type
5,936,2042,1776,2042,1776,2102,936,2102,彭林慧，怀深，郑果果，钟美芬,legal_person
6,933,2530,2433,2530,2433,2590,933,2590,小轿车托运，全国范围内长途搬家搬厂运输、零担物流、,business_scopes
7,933,2592,2433,2592,2433,2652,933,2652,整车物流配载，实行物流配送、仓储物流、代办货运保险,business_scopes
8,933,2654,2433,2654,2433,2714,933,2714,等一条龙物流货运服务，物流货运，大件运输，仓储、收,business_scopes
9,933,2716,2433,2716,2433,2776,933,2776,发货管理、区域配送采购物流：物流咨询、订单管理、仓,business_scopes
10,933,2778,1413,2778,1413,2838,933,2838,库集拼、转口运输,business_scopes
11,2073,1497,2626,1497,2626,1538,2073,1538,31496915809016288K,social_credit_code
12,923,2152,1103,2152,1103,2210,923,2210,捌拾万,registration_capital
13,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
14,489,1642,932,1642,932,1754,489,1754,名称,name_key
15,482,1758,932,1758,932,1881,482,1881,类型,type_key
16,477,1882,942,1882,942,1997,477,1997,住所,location_key
17,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
18,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
19,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
20,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
21,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
