0,934,1674,1774,1674,1774,1733,934,1733,长春一汽四环汽车股份有限公司,name
1,933,1925,1639,1925,1639,1984,933,1984,湖北省宜昌市连云路877号,location
2,938,2278,1364,2278,1364,2336,938,2336,2012年7月26日， 2027年7月1日,start_date
3,920,2396,1851,2396,1851,2454,920,2454,2012年7月26日至 2027年7月1日,operation_date
4,937,1810,1417,1810,1417,1868,937,1868,特殊普通合伙企业,type
5,923,2040,1343,2040,1343,2100,923,2100,夏世波，程凯丽,legal_person
6,928,2514,2428,2514,2428,2574,928,2574,汽车配件、化妆品、橡塑制品、钢材、日用百货、工艺品,business_scopes
7,928,2576,2428,2576,2428,2636,928,2636,、服装、鞋帽批发、零售，商用车及九座以上乘用车销售,business_scopes
8,928,2638,2428,2638,2428,2698,928,2698,，二手车经销，汽车技术咨询，上海上汽大众汽车销售有,business_scopes
9,928,2700,2428,2700,2428,2760,928,2760,限公司授权大众品牌汽车销售，汽车技术专业领域内技术,business_scopes
10,928,2762,2428,2762,2428,2824,928,2824,服务、技术开发、技术转让、技术咨询，汽车租赁（不得,business_scopes
11,928,2824,2428,2824,2428,2885,928,2885,从事金融租赁），销售汽车零配件、五金、交电、日用杂,business_scopes
12,928,2886,2428,2886,2428,2946,928,2946,货、润滑油，企业管理咨询，汽车投资咨询，汽车配件、,business_scopes
13,928,2948,1768,2948,1768,3007,928,3007,汽车装潢材料、机电设备的销售,business_scopes
14,1517,1577,2086,1577,2086,1618,1517,1618,24888418823819905M,social_credit_code
15,925,2146,1225,2146,1225,2205,925,2205,柒佰柒拾万,registration_capital
16,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
17,489,1642,932,1642,932,1754,489,1754,名称,name_key
18,482,1758,932,1758,932,1881,482,1881,类型,type_key
19,477,1882,942,1882,942,1997,477,1997,住所,location_key
20,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
21,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
22,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
23,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
24,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
