0,920,1669,1760,1669,1760,1729,920,1729,上海同鑫信息技术咨询有限公司,name
1,939,1920,1705,1920,1705,1979,939,1979,山东省聊城市广场北路408号,location
2,940,2283,1331,2283,1331,2341,940,2341,2016年7月9日， 2019年12月15日,start_date
3,933,2407,1899,2407,1899,2465,933,2465,2016年7月9日至 2019年12月15日,operation_date
4,933,1799,1293,1799,1293,1859,933,1859,国有独资公司,type
5,933,2044,1353,2044,1353,2104,933,2104,梁丹霞，王连同,legal_person
6,925,2515,2425,2515,2425,2575,925,2575,销售自行开发后的产品，翻译服务，电脑动画设计，计算,business_scopes
7,925,2577,2385,2577,2385,2639,925,2639,机网络服务（不含经营性互联网信息咨询）(依法须经批,business_scopes
8,925,2639,2385,2639,2385,2701,925,2701,准的项目，经相关部门批准后方可开展经营活动)，计算,business_scopes
9,925,2701,1585,2701,1585,2761,925,2761,机软硬件及辅助设备批发,business_scopes
10,2087,1508,2640,1508,2640,1549,2087,1549,85671094374885783K,social_credit_code
11,932,2150,1232,2150,1232,2209,932,2209,肆佰壹拾万,registration_capital
12,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
13,489,1642,932,1642,932,1754,489,1754,名称,name_key
14,482,1758,932,1758,932,1881,482,1881,类型,type_key
15,477,1882,942,1882,942,1997,477,1997,住所,location_key
16,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
17,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
18,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
19,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
20,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
