0,923,1664,1703,1664,1703,1723,923,1723,苏州市鸿达餐饮管理有限公司,name
1,930,1932,1636,1932,1636,1990,930,1990,陕西省汉中市杭海路412号,location
2,924,2286,1315,2286,1315,2344,924,2344,2018年6月5日， 2026年6月20日,start_date
3,927,2390,1858,2390,1858,2448,927,2448,2018年6月5日至 2026年6月20日,operation_date
4,933,1791,1293,1791,1293,1850,933,1850,有限合伙企业,type
5,933,2038,2073,2038,2073,2098,933,2098,黄长富，周柏平，贾凤娥，叶华林，李贤清,legal_person
6,939,2514,2439,2514,2439,2576,939,2576,销售五金交电（不从事实体店铺经营、不含电动自行车）,business_scopes
7,939,2576,2439,2576,2439,2638,939,2638,、珠宝首饰、家具（不从事实体店铺经营）、工艺品、服,business_scopes
8,939,2638,2439,2638,2439,2697,939,2697,装、鞋帽、电子产品、机械设备、通讯设备、照相器材、,business_scopes
9,939,2700,2439,2700,2439,2760,939,2760,化妆品、日用品、文具用品、计算机、软件及辅助设备，,business_scopes
10,939,2762,2439,2762,2439,2822,939,2822,散装食品零售，餐饮管理、企业管理咨询，酒、饮料及茶,business_scopes
11,939,2824,2019,2824,2019,2883,939,2883,叶批发，肉、禽、蛋零售，保健食品批发,business_scopes
12,2067,1506,2624,1506,2624,1547,2067,1547,71857862168483843G,social_credit_code
13,926,2151,1226,2151,1226,2209,926,2209,玖仟肆佰万,registration_capital
14,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
15,489,1642,932,1642,932,1754,489,1754,名称,name_key
16,482,1758,932,1758,932,1881,482,1881,类型,type_key
17,477,1882,942,1882,942,1997,477,1997,住所,location_key
18,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
19,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
20,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
21,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
22,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
