0,431,446,561,446,561,468,431,468,统一社会信用代码,social_credit_code_key
1,559,445,705,445,705,466,559,466,91320509064548251A,social_credit_code
2,226,492,339,492,339,518,226,518,名称,name_key
3,347,495,561,495,561,517,347,517,苏州富兵纺织科技有限公司,name
4,226,521,336,521,336,548,226,548,类型,type_key
5,346,521,458,521,458,545,346,545,有限责任公司,type
6,226,550,337,550,337,576,226,576,住所,location_key
7,347,549,494,549,494,576,347,576,吴江盛泽镇坝里村,location
8,226,579,334,579,334,603,226,603,法定代表人,legal_person_key
9,346,578,406,578,406,604,346,604,李小兵,legal_person
10,224,607,337,607,337,634,224,634,注册资本,registration_capital_key
11,346,607,424,607,424,632,346,632,80万元整,registration_capital
12,226,637,336,637,336,661,226,661,成立日期,start_date_key
13,343,637,477,637,477,660,343,660,2013年03月26日,start_date
14,223,665,334,665,334,691,223,691,营业期限,operation_date_key
15,345,662,619,662,619,688,345,688,2013年03月26日至2023年03月25日,operation_date
16,223,696,337,696,337,721,223,721,经营范围,business_scopes_key
17,348,693,784,689,785,713,348,717,纺织品研发；纺织品复合、转移印花、轧光、轧绉、；化,business_scopes
18,349,716,768,710,768,728,350,735,学纤维、服装、鞋帽、皮革制品、家纺用品及辅料销,business_scopes
19,348,733,794,725,795,746,349,754,售。（依法须经批准的项目，经相关部门批准后方可开,business_scopes
20,348,751,453,751,453,773,348,773,展经营活动）,business_scopes
