0,304,833,568,833,568,856,304,856,长春苏鲲机电设备有限公司,name
1,299,922,558,922,558,944,299,944,山西省大同市抚松路760号,location
2,294,1053,450,1053,450,1074,294,1074,2020年8月21日， 2024年2月1日,start_date
3,299,1093,640,1093,640,1114,299,1114,2020年8月21日至 2024年2月1日,operation_date
4,291,881,423,881,423,902,291,902,个人独资企业,type
5,310,960,640,960,640,982,310,982,唐厚志，潘瑞芳，李怀江，王升国,legal_person
6,304,1152,898,1152,898,1174,304,1174,暖通工程、光电科技、机电科技专业领域内的技术开发、技术,business_scopes
7,304,1176,898,1176,898,1199,304,1199,转让、技术服务及设计和施工，服装、鞋帽、化妆品、日用杂,business_scopes
8,304,1200,898,1200,898,1223,304,1223,货、日用品、电线电缆、机械设备、机电设备，环保设备的开,business_scopes
9,304,1224,898,1224,898,1247,304,1247,发、研制、销售及相关服务，通信设备及相关产品的销售，电,business_scopes
10,304,1248,898,1248,898,1271,304,1271,子商务，咨询服务，建材、电气设备、暖通设备、机电设备的,business_scopes
11,304,1272,348,1272,348,1293,304,1293,销售,business_scopes
12,658,742,852,742,852,756,658,756,44162299395373481N,social_credit_code
13,296,1019,362,1019,362,1040,296,1040,捌佰万,registration_capital
14,445,746,645,746,645,778,445,778,统一社会信用代码,social_credit_code_key
15,128,826,292,826,292,860,128,860,名称,name_key
16,128,872,292,872,292,906,128,906,类型,type_key
17,129,914,290,914,290,953,129,953,住所,location_key
18,131,960,291,960,291,999,131,999,法定代表人,legal_person_key
19,129,1005,289,1005,289,1044,129,1044,注册资本,registration_capital_key
20,126,1049,290,1049,290,1085,126,1085,成立日期,start_date_key
21,125,1093,290,1093,290,1133,125,1133,营业期限,operation_date_key
22,124,1140,288,1140,288,1176,124,1176,经营范围,business_scopes_key
