0,400,458,547,458,547,480,400,480,统一社会信用代码,social_credit_code_key
1,546,454,732,454,732,482,546,482,91450100MA5KYUPHXL,social_credit_code
2,91,520,213,520,213,549,91,549,名称,name_key
3,221,521,496,521,496,548,221,548,广西南宁明冠农业有限责任公司,name
4,88,556,209,556,209,582,88,582,类型,type_key
5,223,557,511,557,511,582,223,582,有限责任公司（自然人投资或控股）,type
6,90,587,209,587,209,616,90,616,住所,location_key
7,226,589,552,589,552,608,226,608,广西-东盟经济技术开发区上豆新村17栋1号,location
8,90,623,209,623,209,652,90,652,法定代表人,legal_person_key
9,218,622,287,622,287,649,218,649,梁显君,legal_person
10,90,658,211,658,211,684,90,684,注册资本,registration_capital_key
11,222,654,326,654,326,682,222,682,壹佰万圆整,registration_capital
12,91,690,211,690,211,715,91,715,成立日期,start_date_key
13,223,692,364,692,364,716,223,716,2017年02月21日,start_date
14,94,723,212,723,212,752,94,752,营业期限,operation_date_key
15,223,721,267,721,267,750,223,750,长期,operation_date
16,91,755,214,755,214,783,91,783,经营范围,business_scopes_key
17,224,763,738,763,738,793,224,793,水产养殖销售；瓜果蔬菜种植销售。（依法须经批准的项,business_scopes
18,225,788,627,788,627,817,225,817,目，经相关部门批准后方可开展经营活动。）,business_scopes
