0,187,232,387,232,387,251,187,251,911101055960071142,social_credit_code
1,322,365,581,365,581,386,322,386,北京瀚墨丰华艺术发展有限公司,name
2,319,402,599,402,599,426,319,426,有限责任公司（自然人投资或控股）,type
3,321,443,381,443,381,467,321,467,丁香兰,legal_person
4,318,483,763,482,763,502,318,503,组织文化艺术交流活动（不含演出）：摄影扩印服务：企,business_scopes
5,318,502,762,502,762,524,318,524,业策划：电脑图文设计、制作：设计、制作、代理、发布,business_scopes
6,317,522,756,521,756,541,317,541,广告：会议及展览服务：销售家具、电子产品、工艺品、,business_scopes
7,320,542,764,541,764,562,320,562,日用品、机械设备、服装鞋帽、珠宝首饰、体育用品、文,business_scopes
8,322,562,761,562,761,583,322,583,具用品、通讯设备、计算机、软件及辅助设备：组织文物,business_scopes
9,321,584,729,584,729,602,321,602,鉴定活动（未取得专项审批前，不得开展出境文物鉴,business_scopes
10,322,607,760,599,760,618,322,626,定）：翻译服务：自费出国留学中介服务：销售食品：出,business_scopes
11,320,627,762,620,763,638,321,646,版物零售：音像制品制作：电子出版物制作。（市场主体,business_scopes
12,321,647,761,632,761,653,322,669,依法自主选择经营项目，开展经营活动：自费出国留学中,business_scopes
13,321,666,754,659,754,680,321,688,介服务、出版物零售、音像制品制作、电子出版物制作、,business_scopes
14,322,689,763,675,764,694,322,708,销售食品以及依法须经批准的项目，经相关部门批准后依,business_scopes
15,324,707,765,691,766,714,324,730,批准的内容开展经营活动：不得从事国家和本市场产业政策,business_scopes
16,323,724,580,715,581,741,324,750,禁止和限制类项目的经营活动。）,business_scopes
17,940,399,1068,399,1068,427,940,427,2012年05月23日,start_date
18,941,438,1234,438,1234,464,941,464,2012年05月23日至2032年05月22日,operation_date
19,939,474,1293,474,1293,502,939,502,北京市朝阳区弘善家园113号楼4层401内D079,location
20,184,190,415,190,415,214,184,214,统一社会信用代码,social_credit_code_key
21,172,361,306,361,306,387,172,387,名称,name_key
22,172,401,308,401,308,428,172,428,类型,type_key
23,172,441,307,441,307,470,172,470,法定代表人,legal_person_key
24,171,480,308,480,308,507,171,507,经营范围,business_scopes_key
25,797,358,925,358,925,386,797,386,注册资本,registration_capital_key
26,799,399,927,399,927,426,799,426,成立日期,start_date_key
27,800,434,925,434,925,464,800,464,营业期限,operation_date_key
28,799,476,929,476,929,504,799,504,住所,location_key
