0,672,532,845,532,845,557,672,557,9151050256763624511,social_credit_code
1,279,584,610,584,610,613,279,613,泸州市江阳区毕六福伞业有限公司,name
2,281,621,608,621,608,651,281,651,有限责任公司（自然人投资或控股）,type
3,281,659,666,659,666,684,281,684,泸州市江阳区分水岭乡街村金凤路227号,location
4,280,701,349,701,349,727,280,727,毕六富,legal_person
5,281,736,393,736,393,764,281,764,伍佰万元整,registration_capital
6,278,775,435,775,435,802,278,802,2011年01月21日,start_date
7,279,815,539,815,539,840,279,840,2011年01月21日至长期,operation_date
8,283,850,761,850,761,871,283,871,设计、制作、销售；传统手工油纸伞及竹木、金属工艺品；,business_scopes
9,284,871,772,871,772,892,284,892,油纸伞制作技术的开发、咨询、交流和推广（依法须经批准,business_scopes
10,283,891,688,891,688,912,283,912,的项目，经相关部门批准后方可开展经营活动）。,business_scopes
11,515,535,669,535,669,558,515,558,统一社会信用代码,social_credit_code_key
12,140,586,260,586,260,612,140,612,名称,name_key
13,146,625,257,625,257,650,146,650,类型,type_key
14,143,662,258,662,258,689,143,689,住所,location_key
15,144,700,261,700,261,729,144,729,法定代表人,legal_person_key
16,148,739,262,739,262,764,148,764,注册资本,registration_capital_key
17,146,775,262,775,262,803,146,803,成立日期,start_date_key
18,146,816,262,816,262,841,146,841,营业期限,operation_date_key
19,145,852,262,852,262,879,145,879,经营范围,business_scopes_key
