0,354,331,458,331,458,351,354,351,统一社会信用代码,social_credit_code_key
1,459,337,594,337,594,354,459,354,91450204MA5KGD0C50,social_credit_code
2,125,373,210,373,210,394,125,394,名称,name_key
3,219,376,407,376,407,397,219,397,广西柳州市富足贸易有限公司,name
4,122,398,210,398,210,418,122,418,类型,type_key
5,222,403,434,403,434,424,222,424,有限责任公司（自然人投资或控股）,type
6,121,423,211,423,211,443,121,443,住所,location_key
7,221,424,479,424,479,447,221,447,柳州市柳南区西环路17号五菱小区2栋2单元2-1号,location
8,123,448,209,448,209,469,123,469,法定代表人,legal_person_key
9,218,450,252,450,252,470,218,470,陈羽,legal_person
10,122,472,206,472,206,493,122,493,注册资本,registration_capital_key
11,218,475,335,475,335,495,218,495,壹佰玖拾捌万圆整,registration_capital
12,119,498,209,498,209,519,119,519,成立日期,start_date_key
13,215,503,320,503,320,521,215,521,2016年12月23日,start_date
14,118,522,206,522,206,546,118,546,营业期限,operation_date_key
15,218,526,249,526,249,544,218,544,长期,start_date
16,115,548,208,548,208,569,115,569,经营范围,business_scopes_key
17,219,547,564,559,563,580,218,568,日用品、体育用品、文化用品、汽车配件、农副产品,business_scopes
18,217,568,563,582,563,598,216,584,的销售。（依法须经批准的项目，经相关部门批准后,business_scopes
19,215,586,365,586,365,609,215,609,方可开展经营活动。）,business_scopes
