0,343,462,543,462,543,482,343,482,秀漫文化发展有限公司,name
1,350,572,573,572,573,592,350,592,河南省商丘市百合路93号,location
2,355,737,497,737,497,756,355,756,2013年5月27日， 2026年8月15日,start_date
3,361,792,683,792,683,811,361,811,2013年5月27日至 2026年8月15日,operation_date
4,352,523,472,523,472,543,352,543,个人独资企业,type
5,349,631,709,631,709,653,349,653,杜建荣，何梅生，马环，吴章建，黄宗芳,legal_person
6,361,838,821,838,821,859,361,859,其他仓储业（不含原油、成品油仓储、燃气仓储、危,business_scopes
7,361,860,821,860,821,881,361,881,险品仓储），布的织造，技术开发，技术转让，加工,business_scopes
8,361,882,821,882,821,903,361,903,保温箱（包）和冷热储能盒，兴办实业（具体项目另,business_scopes
9,361,904,821,904,821,925,361,925,行申报），销售、网上销售：通用机械设备、电子电,business_scopes
10,361,926,821,926,821,946,361,946,器、自动化设备、工业机械、五金配件、精密测量仪,business_scopes
11,361,948,821,948,821,968,361,968,器、通用机械设备及零件配件、日用品，货物进出口,business_scopes
12,361,970,601,970,601,989,361,989,、技术进出口、代理进出口,business_scopes
13,647,426,818,426,818,438,647,438,95797101207260514V,social_credit_code
14,354,679,414,679,414,699,354,699,肆拾万,registration_capital
15,491,411,644,411,644,439,491,439,统一社会信用代码,social_credit_code_key
16,173,463,351,463,351,507,173,507,名称,name_key
17,171,516,350,516,350,555,171,555,类型,type_key
18,171,567,349,567,349,608,171,608,住所,location_key
19,170,622,345,622,345,659,170,659,法定代表人,legal_person_key
20,171,676,347,676,347,714,171,714,注册资本,registration_capital_key
21,169,725,345,725,345,768,169,768,成立日期,start_date_key
22,166,780,345,780,345,820,166,820,经营期限,operation_date_key
23,165,834,348,834,348,875,165,875,经营范围,business_scopes_key
