0,920,1680,1520,1680,1520,1740,920,1740,信涛建筑劳务有限公司,name
1,920,1915,1626,1915,1626,1973,920,1973,福建省三明市宝泉路713号,location
2,920,2276,1311,2276,1311,2334,920,2334,2017年7月7日， 2023年10月29日,start_date
3,927,2391,1893,2391,1893,2449,927,2449,2017年7月7日至 2023年10月29日,operation_date
4,938,1805,1298,1805,1298,1864,938,1864,个人独资企业,type
5,932,2040,1832,2040,1832,2099,932,2099,于竞进，周惠彬，陈星妍，徐贵祥,legal_person
6,932,2519,2432,2519,2432,2579,932,2579,建设工程测量勘察，机电设备安装建设工程专业施工，土,business_scopes
7,932,2581,2432,2581,2432,2639,932,2639,木工程、市政基础工程、环保工程、建筑装饰装潢工程、,business_scopes
8,932,2643,2432,2643,2432,2702,932,2702,电气工程、通信工程、建筑智能化工程、暖通工程，企业,business_scopes
9,932,2705,2432,2705,2432,2765,932,2765,管理服务，建筑专业建设工程设计，公路建设工程施工，,business_scopes
10,932,2767,2432,2767,2432,2826,932,2826,光电科技、机电科技专业领域内的技术开发、技术转让、,business_scopes
11,932,2829,2432,2829,2432,2888,932,2888,技术服务及设计和施工，防水材料、建筑排水材料、机电,business_scopes
12,932,2891,1412,2891,1412,2950,932,2950,设备的销售、安装,business_scopes
13,1525,1574,2084,1574,2084,1615,1525,1615,97408680262077035H,social_credit_code
14,935,2157,1235,2157,1235,2216,935,2216,贰佰贰拾万,registration_capital
15,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
16,489,1642,932,1642,932,1754,489,1754,名称,name_key
17,482,1758,932,1758,932,1881,482,1881,类型,type_key
18,477,1882,942,1882,942,1997,477,1997,住所,location_key
19,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
20,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
21,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
22,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
23,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
