0,500,757,808,757,808,785,500,785,山东省机电设备成套公司,name
1,498,875,827,875,827,902,498,902,福建省三明市长虹路432号,location
2,499,1057,714,1057,714,1083,499,1083,2018年11月14日， 2019年4月14日,start_date
3,501,1135,968,1135,968,1161,501,1161,2018年11月14日至 2019年4月14日,operation_date
4,497,802,665,802,665,830,497,830,有限合伙企业,type
5,515,943,1019,943,1019,972,515,972,杨正聪，吕彩虹，于瑞龙，温军，曾广义,legal_person
6,503,1215,1203,1215,1203,1244,503,1244,电子商务，建筑工程项目管理，咨询服务，机械设备及产,business_scopes
7,503,1245,1203,1245,1203,1274,503,1274,品、电子产品、仪器仪表、汽车配件、五金交电，办公设,business_scopes
8,503,1275,1203,1275,1203,1304,503,1304,备、家用电器维修，建材、电气设备、暖通设备、机电设,business_scopes
9,503,1305,615,1305,615,1332,503,1332,备的销售,business_scopes
10,977,608,1230,608,1230,626,977,626,706437600550065018,social_credit_code
11,507,994,591,994,591,1021,507,1021,玖佰万,registration_capital
12,710,611,962,611,962,650,710,650,统一社会信用代码,social_credit_code_key
13,259,739,502,739,502,798,259,798,名称,name_key
14,256,803,514,803,514,860,256,860,类型,type_key
15,257,864,501,864,501,924,257,924,住所,location_key
16,256,930,518,930,518,985,256,985,法定代表人,legal_person_key
17,260,993,507,993,507,1049,260,1049,注册资本,registration_capital_key
18,255,1060,508,1060,508,1118,255,1118,成立日期,start_date_key
19,261,1130,506,1130,506,1187,261,1187,营业期限,operation_date_key
20,256,1207,510,1207,510,1267,256,1267,经营范围,business_scopes_key
