0,507,754,843,754,843,782,507,782,武义亨辉机械制造有限公司,name
1,499,883,828,883,828,910,499,910,江西省九江市衢州路549号,location
2,510,1061,709,1061,709,1087,510,1087,2015年9月27日， 2024年6月26日,start_date
3,496,1128,947,1128,947,1154,496,1154,2015年9月27日至 2024年6月26日,operation_date
4,509,800,677,800,677,828,509,828,个人独资企业,type
5,508,948,1040,948,1040,978,508,978,曹靖生，饶明娅，穆文彬，梁春荣，倪爱珍,legal_person
6,502,1219,1202,1219,1202,1248,502,1248,液压和气压动力机械及元件、制冷设备、输送机械、金属,business_scopes
7,502,1249,1202,1249,1202,1277,502,1277,加工机械、打包机及其零部件、剪切机及其零部件、屑饼,business_scopes
8,502,1279,1202,1279,1202,1307,502,1307,机及其零部件的研究、开发、技术咨询、制造、加工、安,business_scopes
9,502,1309,1202,1309,1202,1338,502,1338,装、维修、销售，电动平车、升降机、登车桥、通用设备,business_scopes
10,502,1339,1202,1339,1202,1368,502,1368,、机械零部件的销售，升降作业平台、曲线施工升降机、,business_scopes
11,502,1369,1202,1369,1202,1397,502,1397,液压折臂起重机、电动平车、电剪刀、登车桥、车斗、机,business_scopes
12,502,1399,1202,1399,1202,1427,502,1427,械零部件、锯床及配件、平板玻璃制造机械、门窗加工设,business_scopes
13,502,1429,1202,1429,1202,1458,502,1458,备、电动雕刻工具、住宅电梯、汽车起重机、输送机械的,business_scopes
14,502,1459,1202,1459,1202,1487,502,1487,生产、销售，升降作业平台及其配件的制造、销售，货物,business_scopes
15,502,1489,1183,1489,1183,1518,502,1518,及技术进出口，进出口业务(依法须经批准的项目，经相,business_scopes
16,502,1519,903,1519,903,1549,502,1549,关部门批准后方可开展经营活动),business_scopes
17,718,657,971,657,971,675,718,675,08881869489906555E,social_credit_code
18,506,1008,590,1008,590,1035,506,1035,玖佰万,registration_capital
19,710,611,962,611,962,650,710,650,统一社会信用代码,social_credit_code_key
20,259,739,502,739,502,798,259,798,名称,name_key
21,256,803,514,803,514,860,256,860,类型,type_key
22,257,864,501,864,501,924,257,924,住所,location_key
23,256,930,518,930,518,985,256,985,法定代表人,legal_person_key
24,260,993,507,993,507,1049,260,1049,注册资本,registration_capital_key
25,255,1060,508,1060,508,1118,255,1118,成立日期,start_date_key
26,261,1130,506,1130,506,1187,261,1187,营业期限,operation_date_key
27,256,1207,510,1207,510,1267,256,1267,经营范围,business_scopes_key
