0,301,836,565,836,565,859,301,859,广州利聪投资管理有限公司,name
1,300,919,559,919,559,940,300,940,江西省九江市淮河路951号,location
2,302,1066,458,1066,458,1087,302,1087,2018年3月23日， 2029年5月24日,start_date
3,294,1109,648,1109,648,1130,294,1130,2018年3月23日至 2029年5月24日,operation_date
4,295,879,427,879,427,900,295,900,个人独资企业,type
5,301,956,631,956,631,979,301,979,程式华，陈锡纯，袁双双，李俊希,legal_person
6,301,1137,895,1137,895,1159,301,1159,酒店管理，网页设计、平面设计，商务信息咨询，房地产开发,business_scopes
7,301,1161,543,1161,543,1183,301,1183,、运营，销售：金银饰品,business_scopes
8,437,778,627,778,627,792,437,792,509750826982187710,social_credit_code
9,294,1009,360,1009,360,1030,294,1030,陆佰万,registration_capital
10,445,746,645,746,645,778,445,778,统一社会信用代码,social_credit_code_key
11,128,826,292,826,292,860,128,860,名称,name_key
12,128,872,292,872,292,906,128,906,类型,type_key
13,129,914,290,914,290,953,129,953,住所,location_key
14,131,960,291,960,291,999,131,999,法定代表人,legal_person_key
15,129,1005,289,1005,289,1044,129,1044,注册资本,registration_capital_key
16,126,1049,290,1049,290,1085,126,1085,成立日期,start_date_key
17,125,1093,290,1093,290,1133,125,1133,营业期限,operation_date_key
18,124,1140,288,1140,288,1176,124,1176,经营范围,business_scopes_key
