0,291,529,555,529,555,553,291,553,广州中越纺织品有限公司,name
1,1006,686,1312,686,1312,710,1006,710,山东省济宁市教场中路553号,location
2,1006,586,1177,586,1177,608,1006,608,2012年10月9日， 2017年12月30日,start_date
3,1004,642,1405,642,1405,664,1004,664,2012年10月9日至 2017年12月30日,operation_date
4,286,582,406,582,406,605,286,605,个体工商户,type
5,300,632,756,632,756,657,300,657,任会林，张武威，焦文娟，薛永明，陈荣蓉,legal_person
6,294,693,846,693,846,717,294,717,自营和代理上述商品的进出口业务（国家限定公司经,business_scopes
7,294,719,846,719,846,743,294,743,营或禁止进出口的商品除外），纺织品及原辅料、床,business_scopes
8,294,745,846,745,846,768,294,768,上用品、电脑绣花制品、化纤制品、皮革制品的生产,business_scopes
9,294,771,846,771,846,795,294,795,、批发、零售（生产另设分支机构），床上用品批发,business_scopes
10,294,797,846,797,846,821,294,821,及零售，从事高档织物面料的后整理加工及家用纺织,business_scopes
11,294,823,846,823,846,847,294,847,品的生产，销售自产产品，针纺织品、箱包、服装的,business_scopes
12,294,849,846,849,846,873,294,873,生产、销售，自营和代理上述商品的进出口业务，纺,business_scopes
13,294,875,846,875,846,899,294,899,织原料、化学助剂（不含危险品）、口罩、防护服的,business_scopes
14,294,901,414,901,414,924,294,924,批发、零售,business_scopes
15,140,387,354,387,354,402,140,402,57861133095530433U,social_credit_code
16,998,522,1118,522,1118,545,998,545,伍佰伍拾万,registration_capital
17,142,350,356,350,356,378,142,378,统一社会信用代码,social_credit_code_key
18,142,533,288,533,288,565,142,565,名称,name_key
19,143,584,287,584,287,618,143,618,类型,type_key
20,850,691,1002,691,1002,723,850,723,住所,location_key
21,143,639,289,639,289,671,143,671,法定代表人,legal_person_key
22,845,531,1002,531,1002,564,845,564,注册资本,registration_capital_key
23,849,583,1001,583,1001,617,849,617,成立日期,start_date_key
24,849,636,1001,636,1001,671,849,671,营业期限,operation_date_key
25,144,690,291,690,291,722,144,722,经营范围,business_scopes_key
