0,347,477,587,477,587,497,347,497,安徽升峰软件科技有限公司,name
1,348,587,603,587,603,607,348,607,四川省成都市苏仙北路565号,location
2,347,733,489,733,489,752,347,752,2012年6月28日， 2017年10月19日,start_date
3,362,781,696,781,696,800,362,800,2012年6月28日至 2017年10月19日,operation_date
4,362,528,402,528,402,546,362,546,其他,type
5,345,629,625,629,625,650,345,650,唐海泉，陈奕涛，詹余，周理强,legal_person
6,356,835,816,835,816,855,356,855,计算机软件的开发与销售、网络技术、网站技术、多,business_scopes
7,356,857,816,857,816,878,356,878,媒体技术的技术推广与应用，计算机、软件及辅助设,business_scopes
8,356,879,816,879,816,900,356,900,备、电子产品、五金交电销售，网络技术、计算机技,business_scopes
9,356,901,816,901,816,921,356,921,术、信息技术、物联网技术、汽车共享停车系统软件,business_scopes
10,356,923,816,923,816,944,356,944,的技术开发、技术咨询、技术转让、技术服务，提供,business_scopes
11,356,945,816,945,816,966,356,966,计算机技术转让、技术咨询、技术服务，广告设计、,business_scopes
12,356,967,516,967,516,987,356,987,制作、代理、发布,business_scopes
13,646,409,818,409,818,421,646,421,69582677338049650A,social_credit_code
14,352,675,452,675,452,694,352,694,陆仟柒佰万,registration_capital
15,491,411,644,411,644,439,491,439,统一社会信用代码,social_credit_code_key
16,173,463,351,463,351,507,173,507,名称,name_key
17,171,516,350,516,350,555,171,555,类型,type_key
18,171,567,349,567,349,608,171,608,住所,location_key
19,170,622,345,622,345,659,170,659,法定代表人,legal_person_key
20,171,676,347,676,347,714,171,714,注册资本,registration_capital_key
21,169,725,345,725,345,768,169,768,成立日期,start_date_key
22,166,780,345,780,345,820,166,820,经营期限,operation_date_key
23,165,834,348,834,348,875,165,875,经营范围,business_scopes_key
