0,203,559,677,559,677,643,203,643,统一社会信用代码,social_credit_code_key
1,209,635,665,635,665,697,209,697,91610301593340237N,social_credit_code
2,211,903,527,903,527,967,211,967,名称,name_key
3,543,905,1206,905,1206,969,543,969,宝鸡市钛昌有色金属材料有限公司,name
4,209,982,523,982,523,1055,209,1055,类型,type_key
5,551,992,1202,992,1202,1063,551,1063,有限责任公司(自然人投资或控股),type
6,207,1068,513,1068,513,1145,207,1145,法定代表人,legal_person_key
7,543,1076,701,1076,701,1147,543,1147,白彩萍,legal_person
8,215,1160,523,1160,523,1236,215,1236,经营范围,business_scopes_key
9,541,1158,1492,1158,1492,1222,541,1222,钛、镍、钨、钼、钽、铌、锆、铪、钒及其合金的材料、设,business_scopes
10,553,1224,1498,1224,1498,1286,553,1286,备的加工、销售及进出口的贸易。（依法须经批准的项目，经,business_scopes
11,551,1286,1118,1286,1118,1342,551,1342,相关部门批准后方可开展经营活动）,business_scopes
12,1594,903,1906,903,1906,977,1594,977,注册资本,registration_capital_key
13,1933,909,2247,909,2247,979,1933,979,伍拾万元人民币,registration_capital
14,1598,990,1918,990,1918,1063,1598,1063,成立日期,start_date_key
15,1933,996,2335,996,2335,1067,1933,1067,2012年05月07日,start_date
16,1604,1066,1906,1066,1906,1147,1604,1147,营业期限,operation_date_key
17,1939,1078,2751,1078,2751,1143,1939,1143,2012年05月07日至2022年05月06日,operation_date
18,1606,1152,1914,1152,1914,1226,1606,1226,住所,location_key
19,1933,1166,2749,1166,2749,1240,1933,1240,陕西省宝鸡市高新开发区马营镇温泉工业,location
20,1929,1242,2013,1242,2013,1304,1929,1304,园,location
