0,940,1674,1600,1674,1600,1733,940,1733,平湖嘉华进出口有限公司,name
1,933,1931,1639,1931,1639,1989,933,1989,广东省河源市温泉路604号,location
2,932,2283,1358,2283,1358,2341,932,2341,2015年7月17日， 2026年10月21日,start_date
3,933,2398,1934,2398,1934,2456,933,2456,2015年7月17日至 2026年10月21日,operation_date
4,929,1805,1289,1805,1289,1864,929,1864,股份有限公司,type
5,938,2030,1538,2030,1538,2090,938,2090,戚本超，梅坪，毛三平,legal_person
6,938,2528,2438,2528,2438,2588,938,2588,技术推广服务，食品流通，销售、研发、设计：办公家具,business_scopes
7,938,2590,2438,2590,2438,2649,938,2649,、电子产品、五金制品、展示制品、广告制品、运动器材,business_scopes
8,938,2652,2438,2652,2438,2711,938,2711,、照明灯具及配件、服装、服装辅料、皮具、玩具、文具,business_scopes
9,938,2714,2438,2714,2438,2773,938,2773,、鞋、包、家居用品、家用电器及配件、通信器材、皮革,business_scopes
10,938,2776,2438,2776,2438,2835,938,2835,制品、建筑材料、五金交电、机械设备、日用品、首饰、,business_scopes
11,938,2838,2438,2838,2438,2898,938,2898,办公用品、数码产品、工艺品，音响设备、灯光设备的上,business_scopes
12,938,2900,2438,2900,2438,2962,938,2962,门维修（凡涉及许可证、资质证书的，凭有效许可证、资,business_scopes
13,938,2962,2438,2962,2438,3024,938,3024,质证书经营），组织文化艺术交流活动（不含演出）（依,business_scopes
14,938,3024,2438,3024,2438,3084,938,3084,法须经批准的项目，经相关部门批准后依批准的内容开展,business_scopes
15,938,3086,2398,3086,2398,3148,938,3148,经营活动），货物及技术进出口(依法须经批准的项目，,business_scopes
16,938,3148,2398,3148,2398,3210,938,3210,经相关部门批准后方可开展经营活动)，设计、制作、代,business_scopes
17,938,3210,2438,3210,2438,3270,938,3270,理、发布广告，视听设备、监控设备的技术开发、技术服,business_scopes
18,938,3272,1598,3272,1598,3331,938,3331,务、技术咨询、成果转让,business_scopes
19,2083,1503,2629,1503,2629,1544,2083,1544,89735204265900110F,social_credit_code
20,929,2156,1109,2156,1109,2214,929,2214,伍拾万,registration_capital
21,1501,1475,2044,1475,2044,1571,1501,1571,统一社会信用代码,social_credit_code_key
22,489,1642,932,1642,932,1754,489,1754,名称,name_key
23,482,1758,932,1758,932,1881,482,1881,类型,type_key
24,477,1882,942,1882,942,1997,477,1997,住所,location_key
25,477,2005,935,2005,935,2117,477,2117,法定代表人,legal_person_key
26,477,2123,935,2123,935,2250,477,2250,注册资本,registration_capital_key
27,479,2250,913,2250,913,2358,479,2358,成立日期,start_date_key
28,476,2366,922,2366,922,2472,476,2472,营业期限,operation_date_key
29,465,2480,921,2480,921,2595,465,2595,经营范围,business_scopes_key
